Company,Catagory,Date,High,Low,Average,Standard Deviation
Costco,Department store,2018-08-21,230.100006,227.699997,228.9000015,1.697062639
Costco,Department store,2018-08-22,230.229996,228.380005,229.3050005,1.308141181
Costco,Department store,2018-08-23,230.350006,228.570007,229.4600065,1.258649363
Costco,Department store,2018-08-24,232.059998,229.600006,230.830002,1.739477025
Costco,Department store,2018-08-27,232.860001,228.100006,230.4800035,3.365824743
Costco,Department store,2018-08-28,231.830002,229.839996,230.834999,1.407146737
Costco,Department store,2018-08-29,232,228.729996,230.364998,2.312242003
Costco,Department store,2018-08-30,231.160004,229.440002,230.300003,1.216225078
Costco,Department store,2018-08-31,233.520004,230.210007,231.8650055,2.340521324
Costco,Department store,2018-09-04,234.910004,233.139999,234.0250015,1.251582538
Costco,Department store,2018-09-05,236.169998,233.199997,234.6849975,2.100107847
Costco,Department store,2018-09-06,236.770004,235.059998,235.915001,1.209156838
Costco,Department store,2018-09-07,242.949997,237.199997,240.074997,4.065863992
Costco,Department store,2018-09-10,243.800003,242.119995,242.959999,1.187945049
Costco,Department store,2018-09-11,245.160004,243.169998,244.165001,1.407146737
Costco,Department store,2018-09-12,245.119995,242.229996,243.6749955,2.043537891
Costco,Department store,2018-09-13,243.990005,241.050003,242.520004,2.078895351
Costco,Department store,2018-09-14,239,234.470001,236.7350005,3.203193012
Costco,Department store,2018-09-17,234.589996,231.509995,233.0499955,2.177889593
Costco,Department store,2018-09-18,235.470001,231.699997,233.584999,2.665795394
Costco,Department store,2018-09-19,234.740005,232.419998,233.5800015,1.640492682
Costco,Department store,2018-09-20,235,232.320007,233.6600035,1.895041224
Costco,Department store,2018-09-21,235.839996,234.009995,234.9249955,1.294006117
Costco,Department store,2018-09-24,234.850006,232.899994,233.875,1.378866709
Costco,Department store,2018-09-25,234.660004,232.729996,233.695,1.364721745
Costco,Department store,2018-09-26,235.660004,233.449997,234.5550005,1.562710936
Costco,Department store,2018-09-27,235.669998,232.339996,234.004997,2.354666996
Costco,Department store,2018-09-28,235.470001,233.789993,234.629997,1.187945049
Costco,Department store,2018-10-01,236.529999,234.429993,235.479996,1.484928483
Costco,Department store,2018-10-02,237.570007,233.869995,235.720001,2.616303576
Costco,Department store,2018-10-03,237.309998,232.729996,235.019997,3.238550472
Costco,Department store,2018-10-04,234,230.660004,232.330002,2.361733821
Costco,Department store,2018-10-05,227.059998,217.789993,222.4249955,6.554883397
Costco,Department store,2018-10-08,224.5,219.259995,221.8799975,3.705243069
Costco,Department store,2018-10-09,225.149994,222.559998,223.854996,1.831403735
Costco,Department store,2018-10-10,225,221.039993,223.0199965,2.800147803
Costco,Department store,2018-10-11,225.320007,220.929993,223.125,3.104208669
Costco,Department store,2018-10-12,227.619995,223.389999,225.504997,2.991058856
Costco,Department store,2018-10-15,226.940002,224.25,225.595001,1.902118656
Costco,Department store,2018-10-16,228.259995,224.320007,226.290001,2.785992233
Costco,Department store,2018-10-17,228.880005,225.509995,227.195,2.382956924
Costco,Department store,2018-10-18,230.649994,226.25,228.449997,3.111265595
Costco,Department store,2018-10-19,230.630005,228.720001,229.675003,1.35057678
Costco,Department store,2018-10-22,230.25,227.270004,228.760002,2.10717538
Costco,Department store,2018-10-23,229.259995,223.820007,226.540001,3.846652404
Costco,Department store,2018-10-24,231.089996,223.089996,227.089996,5.656854249
Costco,Department store,2018-10-25,227.589996,222.839996,225.214996,3.358757211
Costco,Department store,2018-10-26,225,217,221,5.656854249
Costco,Department store,2018-10-29,224.889999,218.75,221.8199995,4.341634929
Costco,Department store,2018-10-30,228.210007,223.009995,225.610001,3.676963747
Costco,Department store,2018-10-31,230.559998,225.559998,228.059998,3.535533906
Costco,Department store,2018-11-01,230.800003,227.539993,229.169998,2.305175178
Costco,Department store,2018-11-02,232.229996,227.179993,229.7049945,3.570891366
Costco,Department store,2018-11-05,234.889999,229.800003,232.345001,3.599170688
Costco,Department store,2018-11-06,237.490005,234.179993,235.834999,2.340531931
Costco,Department store,2018-11-07,240.880005,236.940002,238.9100035,2.786002839
Costco,Department store,2018-11-08,239.800003,237.029999,238.415001,1.958688612
Costco,Department store,2018-11-09,240.259995,237.070007,238.665001,2.255662147
Costco,Department store,2018-11-12,239.199997,234.130005,236.665001,3.585025724
Costco,Department store,2018-11-13,236.419998,232.770004,234.595001,2.580935509
Costco,Department store,2018-11-14,237.119995,231.710007,234.415001,3.825439201
Costco,Department store,2018-11-15,232.649994,227,229.824997,3.995149071
Costco,Department store,2018-11-16,231.119995,226.520004,228.8199995,3.252684829
